ligne,station,ordre,correspondance,station_norm,station_key,main_line,affluence_score
METRO 12,Assemblée Nationale,16,,assemblee nationale,assemblee nationale,METRO 12,0.35100000000000003
METRO 12,Solférino,17,,solferino,solferino,METRO 12,0.39
METRO 12,Rue du Bac,18,,rue du bac,rue du bac,METRO 12,0.35100000000000003
METRO 12,Sèvres – Babylone,19,"METRO 10, METRO 12",sevres babylone,sevres babylone,METRO 12,0.39
METRO 12,Rennes,20,,rennes,rennes,METRO 12,0.39
METRO 12,Notre-Dame-des-Champs,21,,notre dame des champs,notre dame des champs,METRO 12,0.35100000000000003
METRO 12,Montparnasse – Bienvenüe,22,"METRO 4, METRO 6, METRO 12, METRO 13",montparnasse bienvenue,montparnasse bienvenue,METRO 12,0.87
METRO 12,Falguière,23,,falguiere,falguiere,METRO 12,0.783
METRO 12,Pasteur,24,,pasteur,pasteur,METRO 12,0.7047
METRO 12,Volontaires,25,,volontaires,volontaires,METRO 12,0.63423
METRO 12,Vaugirard,26,,vaugirard,vaugirard,METRO 12,0.570807
METRO 12,Convention,27,,convention,convention,METRO 12,0.5137263
METRO 12,Plaisance,28,,plaisance,plaisance,METRO 12,0.39
METRO 12,Porte de Vanves,29,,porte de vanves,porte de vanves,METRO 12,0.39
METRO 12,Malakoff – Plateau de Vanves,30,,malakoff plateau de vanves,malakoff plateau de vanves,METRO 12,0.35100000000000003
METRO 12,Malakoff – Rue Étienne Dolet,31,,malakoff rue etienne dolet,malakoff rue etienne dolet,METRO 12,0.39
METRO 12,Châtillon – Montrouge,32,,chatillon montrouge,chatillon montrouge,METRO 12,0.39
METRO 13 1,Saint-Denis Université,1,,saint denis universite,saint denis universite,METRO 13,0.37908000000000003
METRO 13 1,Saint-Denis Porte de Paris,2,,saint denis porte de paris,saint denis porte de paris,METRO 13,0.4212
METRO 13 1,Basilique de Saint-Denis,3,,basilique de saint denis,basilique de saint denis,METRO 13,0.468
METRO 13 1,Saint-Ouen,4,METRO 14,saint ouen,saint ouen,METRO 13,0.52
METRO 13 1,Mairie de Saint-Ouen,5,,mairie de saint ouen,mairie de saint ouen,METRO 13,0.48
METRO 13 1,Garibaldi,6,,garibaldi,garibaldi,METRO 13,0.432
METRO 13 1,Porte de Clignancourt,7,,porte de clignancourt,porte de clignancourt,METRO 13,0.48
METRO 13 1,Porte de Clichy,8,"METRO 13, METRO 14",porte de clichy,porte de clichy,METRO 13,0.48
METRO 13 1,La Fourche,9,,la fourche,la fourche,METRO 13,0.432
METRO 13 1,Place de Clichy,10,"METRO 2, METRO 13",place de clichy,place de clichy,METRO 13,0.48
METRO 13 1,Saint-Lazare,11,"METRO 3, METRO 12, METRO 13, RER E",saint lazare,saint lazare,METRO 13,0.96
METRO 13 1,Miromesnil,12,"METRO 9, METRO 13",miromesnil,miromesnil,METRO 13,0.48
METRO 13 1,Saint-François-Xavier,13,,saint francois xavier,saint francois xavier,METRO 13,0.48
METRO 13 1,Duroc,14,"METRO 10, METRO 13",duroc,duroc,METRO 13,0.48
METRO 13 1,Montparnasse – Bienvenüe,15,"METRO 4, METRO 6, METRO 12, METRO 13",montparnasse bienvenue,montparnasse bienvenue,METRO 13,0.87
METRO 13 1,Gaîté,16,,gaite,gaite,METRO 13,0.783
METRO 13 1,Pernety,17,,pernety,pernety,METRO 13,0.7047
METRO 13 1,Plaisance,18,,plaisance,plaisance,METRO 13,0.48
METRO 13 1,Porte de Vanves,19,,porte de vanves,porte de vanves,METRO 13,0.48
METRO 13 1,Porte de Versailles,20,,porte de versailles,porte de versailles,METRO 13,0.432
METRO 13 1,Corentin Celton,21,,corentin celton,corentin celton,METRO 13,0.3888
METRO 13 1,Mairie de Vanves,22,,mairie de vanves,mairie de vanves,METRO 13,0.34992
METRO 13 1,Malakoff – Rue Étienne Dolet,23,,malakoff rue etienne dolet,malakoff rue etienne dolet,METRO 13,0.48
METRO 13 1,Bagneux,24,,bagneux,bagneux,METRO 13,0.48
METRO 13 1,Bagneux – Lucie Aubrac,25,,bagneux lucie aubrac,bagneux lucie aubrac,METRO 13,0.48
METRO 13 1,Fontenay-aux-Roses,26,,fontenay aux roses,fontenay aux roses,METRO 13,0.48
METRO 13 1,Châtillon – Montrouge,27,,chatillon montrouge,chatillon montrouge,METRO 13,0.48
METRO 13 2,Saint-Denis Université,1,,saint denis universite,saint denis universite,METRO 13,0.37908000000000003
METRO 13 2,Saint-Denis Porte de Paris,2,,saint denis porte de paris,saint denis porte de paris,METRO 13,0.4212
METRO 13 2,Basilique de Saint-Denis,3,,basilique de saint denis,basilique de saint denis,METRO 13,0.468
METRO 13 2,Saint-Ouen,4,METRO 14,saint ouen,saint ouen,METRO 13,0.52
METRO 13 2,Mairie de Saint-Ouen,5,,mairie de saint ouen,mairie de saint ouen,METRO 13,0.48
METRO 13 2,Garibaldi,6,,garibaldi,garibaldi,METRO 13,0.432
METRO 13 2,Porte de Clignancourt,7,,porte de clignancourt,porte de clignancourt,METRO 13,0.48
METRO 13 2,Porte de Clichy,8,"METRO 13, METRO 14",porte de clichy,porte de clichy,METRO 13,0.48
METRO 13 2,La Fourche,9,,la fourche,la fourche,METRO 13,0.432
METRO 13 2,Place de Clichy,10,"METRO 2, METRO 13",place de clichy,place de clichy,METRO 13,0.48
METRO 13 2,Saint-Lazare,11,"METRO 3, METRO 12, METRO 13, RER E",saint lazare,saint lazare,METRO 13,0.96
METRO 13 2,Les Agnettes,12,,les agnettes,les agnettes,METRO 13,0.864
METRO 13 2,Gabriel Péri,13,,gabriel peri,gabriel peri,METRO 13,0.7776
METRO 13 2,Asnières – Gennevilliers,14,,asnieres gennevilliers,asnieres gennevilliers,METRO 13,0.69984
METRO 13 2,Les Courtilles,15,,les courtilles,les courtilles,METRO 13,0.6298560000000001
METRO 14,Saint-Denis – Pleyel,1,,saint denis pleyel,saint denis pleyel,METRO 14,0.432
METRO 14,Mairie de Saint-Ouen,2,,mairie de saint ouen,mairie de saint ouen,METRO 14,0.48
METRO 14,Saint-Ouen,3,,saint ouen,saint ouen,METRO 14,0.52
METRO 14,Porte de Clichy,4,,porte de clichy,porte de clichy,METRO 14,0.48
METRO 14,Saint-Lazare,5,"METRO 3, METRO 12, METRO 13, RER E",saint lazare,saint lazare,METRO 14,0.96
METRO 14,Madeleine,6,"METRO 8, METRO 12, METRO 14",madeleine,madeleine,METRO 14,0.48
METRO 14,Pyramides,7,"METRO 7, METRO 14",pyramides,pyramides,METRO 14,0.48
METRO 14,Châtelet,8,"METRO 1, METRO 4, METRO 7, METRO 11, METRO 14, RER A, RER B, RER D",chatelet,chatelet,METRO 14,0.95
METRO 14,Gare de Lyon,9,"METRO 1, METRO 14, RER A, RER D",gare de lyon,gare de lyon,METRO 14,0.98
METRO 14,Bercy,10,,bercy,bercy,METRO 14,0.48
METRO 14,Cour Saint-Émilion,11,,cour saint emilion,cour saint emilion,METRO 14,0.432
METRO 14,Bibliothèque François Mitterrand,12,METRO 14,bibliotheque francois mitterrand,bibliotheque francois mitterrand,METRO 14,0.7
METRO 14,Olympiades,13,,olympiades,olympiades,METRO 14,0.63
METRO 14,Maison Blanche,14,,maison blanche,maison blanche,METRO 14,0.52
METRO 14,Hôpital Bicêtre,15,,hopital bicetre,hopital bicetre,METRO 14,0.468
METRO 14,Villejuif – Gustave Roussy,16,,villejuif gustave roussy,villejuif gustave roussy,METRO 14,0.4212
METRO 14,L'Haÿ-les-Roses,17,,l'hay les roses,l'hay les roses,METRO 14,0.37908000000000003
METRO 14,Chevilly-Larue,18,,chevilly larue,chevilly larue,METRO 14,0.34117200000000003
METRO 14,Thiais – Orly,19,,thiais orly,thiais orly,METRO 14,0.3070548
METRO 14,Aéroport d’Orly,20,RER C,aeroport d'orly,aeroport d'orly,METRO 14,0.27634932
