source,target,type,ligne,distance_m
reaumur sebastopol_METRO 4,etienne marcel_METRO 4,adjacence,METRO 4,308.38218300673844
etienne marcel_METRO 4,chatelet_METRO 4,adjacence,METRO 4,714.6497370282428
chatelet_METRO 4,chatelet_METRO 4,correspondance,,0.0
chatelet_METRO 4,cite_METRO 4,adjacence,METRO 4,766.0944295148172
chatelet_METRO 4,chatelet_METRO 7 1,correspondance,,0.0
chatelet_METRO 4,chatelet_METRO 7 2,correspondance,,0.0
chatelet_METRO 4,chatelet_METRO 11,correspondance,,0.0
chatelet_METRO 4,chatelet_METRO 14,correspondance,,0.0
cite_METRO 4,saint michel_METRO 4,adjacence,METRO 4,215.91139575455622
saint michel_METRO 4,saint michel_METRO 4,correspondance,,0.0
saint michel_METRO 4,odeon_METRO 4,adjacence,METRO 4,278.36643572605095
saint michel_METRO 4,saint michel_METRO 10,correspondance,,0.0
odeon_METRO 4,odeon_METRO 4,correspondance,,0.0
odeon_METRO 4,saint germain des pres_METRO 4,adjacence,METRO 4,539.4965840789527
odeon_METRO 4,odeon_METRO 8,correspondance,,0.0
odeon_METRO 4,odeon_METRO 10,correspondance,,0.0
saint germain des pres_METRO 4,mabillon_METRO 4,adjacence,METRO 4,148.7943263739272
saint germain des pres_METRO 4,saint germain des pres_METRO 8,correspondance,,0.0
mabillon_METRO 4,saint sulpice_METRO 4,adjacence,METRO 4,413.4765033692498
mabillon_METRO 4,mabillon_METRO 10,correspondance,,0.0
saint sulpice_METRO 4,montparnasse bienvenue_METRO 4,adjacence,METRO 4,1205.8414649087488
montparnasse bienvenue_METRO 4,montparnasse bienvenue_METRO 4,correspondance,,0.0
montparnasse bienvenue_METRO 4,raspail_METRO 4,adjacence,METRO 4,710.4316636875276
montparnasse bienvenue_METRO 4,montparnasse bienvenue_METRO 6,correspondance,,0.0
montparnasse bienvenue_METRO 4,montparnasse bienvenue_METRO 12,correspondance,,0.0
montparnasse bienvenue_METRO 4,montparnasse bienvenue_METRO 13 1,correspondance,,0.0
raspail_METRO 4,denfert rochereau_METRO 4,adjacence,METRO 4,541.8323395024513
raspail_METRO 4,raspail_METRO 6,correspondance,,0.0
denfert rochereau_METRO 4,denfert rochereau_METRO 4,correspondance,,0.0
denfert rochereau_METRO 4,mouton duvernet_METRO 4,adjacence,METRO 4,299.8932641047514
denfert rochereau_METRO 4,denfert rochereau_METRO 6,correspondance,,0.0
mouton duvernet_METRO 4,alesia_METRO 4,adjacence,METRO 4,374.88066790427536
alesia_METRO 4,porte d'orleans_METRO 4,adjacence,METRO 4,543.878207162269
porte d'orleans_METRO 4,porte d'orleans_METRO 4,correspondance,,0.0
porte d'orleans_METRO 4,mairie de montrouge_METRO 4,adjacence,METRO 4,653.578688301134
mairie de montrouge_METRO 4,bagneux lucie aubrac_METRO 4,adjacence,METRO 4,1677.8062846163464
bagneux lucie aubrac_METRO 4,bagneux lucie aubrac_METRO 13 1,correspondance,,0.0
bobigny pablo picasso_METRO 5,bobigny pablo picasso_METRO 5,correspondance,,0.0
bobigny pablo picasso_METRO 5,bobigny pantin raymond queneau_METRO 5,adjacence,METRO 5,2129.725373101442
bobigny pantin raymond queneau_METRO 5,eglise de pantin_METRO 5,adjacence,METRO 5,956.250163380921
eglise de pantin_METRO 5,hoche_METRO 5,adjacence,METRO 5,792.765608828743
hoche_METRO 5,porte de pantin_METRO 5,adjacence,METRO 5,548.0195965806553
porte de pantin_METRO 5,porte de pantin_METRO 5,correspondance,,0.0
porte de pantin_METRO 5,ourcq_METRO 5,adjacence,METRO 5,464.23555470596085
ourcq_METRO 5,laumiere_METRO 5,adjacence,METRO 5,567.9278301635095
laumiere_METRO 5,jaures_METRO 5,adjacence,METRO 5,686.7823372777025
jaures_METRO 5,jaures_METRO 5,correspondance,,0.0
jaures_METRO 5,stalingrad_METRO 5,adjacence,METRO 5,367.5599645700574
jaures_METRO 5,jaures_METRO 7BIS 1,correspondance,,0.0
stalingrad_METRO 5,stalingrad_METRO 5,correspondance,,0.0
stalingrad_METRO 5,bassin de la villette_METRO 5,adjacence,METRO 5,
stalingrad_METRO 5,stalingrad_METRO 7 1,correspondance,,0.0
stalingrad_METRO 5,stalingrad_METRO 7 2,correspondance,,0.0
bassin de la villette_METRO 5,jacques bonsergent_METRO 5,adjacence,METRO 5,
jacques bonsergent_METRO 5,republique_METRO 5,adjacence,METRO 5,311.79053155057244
republique_METRO 5,republique_METRO 5,correspondance,,0.0
republique_METRO 5,oberkampf_METRO 5,adjacence,METRO 5,396.1283289306642
republique_METRO 5,republique_METRO 9,correspondance,,0.0
republique_METRO 5,republique_METRO 11,correspondance,,0.0
oberkampf_METRO 5,oberkampf_METRO 5,correspondance,,0.0
oberkampf_METRO 5,richard lenoir_METRO 5,adjacence,METRO 5,639.8519807365162
oberkampf_METRO 5,oberkampf_METRO 9,correspondance,,0.0
richard lenoir_METRO 5,saint ambroise_METRO 5,adjacence,METRO 5,232.26838090212806
saint ambroise_METRO 5,bastille_METRO 5,adjacence,METRO 5,1121.5938813351538
saint ambroise_METRO 5,saint ambroise_METRO 9,correspondance,,0.0
bastille_METRO 5,bastille_METRO 5,correspondance,,0.0
bastille_METRO 5,quai de la rapee_METRO 5,adjacence,METRO 5,800.4892565521575
quai de la rapee_METRO 5,gare d'austerlitz_METRO 5,adjacence,METRO 5,453.28545072109125
gare d'austerlitz_METRO 5,gare d'austerlitz_METRO 5,correspondance,,0.0
gare d'austerlitz_METRO 5,saint marcel_METRO 5,adjacence,METRO 5,553.1867768309231
gare d'austerlitz_METRO 5,gare d'austerlitz_METRO 10,correspondance,,0.0
saint marcel_METRO 5,campo formio_METRO 5,adjacence,METRO 5,404.58408644641133
saint marcel_METRO 5,saint marcel_METRO 10,correspondance,,0.0
campo formio_METRO 5,place d'italie_METRO 5,adjacence,METRO 5,465.91380492652496
campo formio_METRO 5,campo formio_METRO 10,correspondance,,0.0
place d'italie_METRO 5,place d'italie_METRO 5,correspondance,,0.0
place d'italie_METRO 5,place d'italie_METRO 6,correspondance,,0.0
place d'italie_METRO 5,place d'italie_METRO 7 1,correspondance,,0.0
place d'italie_METRO 5,place d'italie_METRO 7 2,correspondance,,0.0
place d'italie_METRO 5,place d'italie_METRO 8,correspondance,,0.0
place d'italie_METRO 5,place d'italie_METRO 10,correspondance,,0.0
charles de gaulle etoile_METRO 6,charles de gaulle etoile_METRO 6,correspondance,,0.0
charles de gaulle etoile_METRO 6,kleber_METRO 6,adjacence,METRO 6,423.42092882675183
kleber_METRO 6,trocadero_METRO 6,adjacence,METRO 6,1046.199590854116
trocadero_METRO 6,trocadero_METRO 6,correspondance,,0.0
trocadero_METRO 6,passy_METRO 6,adjacence,METRO 6,697.4525458326492
trocadero_METRO 6,trocadero_METRO 9,correspondance,,0.0
passy_METRO 6,bir hakeim_METRO 6,adjacence,METRO 6,467.78723349173947
bir hakeim_METRO 6,dupleix_METRO 6,adjacence,METRO 6,500.7559180000928
dupleix_METRO 6,la motte picquet grenelle_METRO 6,adjacence,METRO 6,380.09707975112735
la motte picquet grenelle_METRO 6,la motte picquet grenelle_METRO 6,correspondance,,0.0
la motte picquet grenelle_METRO 6,ecole militaire_METRO 6,adjacence,METRO 6,876.5426896415246
la motte picquet grenelle_METRO 6,la motte picquet grenelle_METRO 8,correspondance,,0.0
ecole militaire_METRO 6,cambronne_METRO 6,adjacence,METRO 6,858.9257220486006
ecole militaire_METRO 6,ecole militaire_METRO 8,correspondance,,0.0
ecole militaire_METRO 6,ecole militaire_METRO 10,correspondance,,0.0
cambronne_METRO 6,sevres lecourbe_METRO 6,adjacence,METRO 6,525.1319036962309
sevres lecourbe_METRO 6,montparnasse bienvenue_METRO 6,adjacence,METRO 6,947.1536131382521
montparnasse bienvenue_METRO 6,montparnasse bienvenue_METRO 6,correspondance,,0.0
montparnasse bienvenue_METRO 6,edgar quinet_METRO 6,adjacence,METRO 6,437.4418649275529
montparnasse bienvenue_METRO 6,montparnasse bienvenue_METRO 12,correspondance,,0.0
montparnasse bienvenue_METRO 6,montparnasse bienvenue_METRO 13 1,correspondance,,0.0
edgar quinet_METRO 6,raspail_METRO 6,adjacence,METRO 6,372.2625793063955
raspail_METRO 6,denfert rochereau_METRO 6,adjacence,METRO 6,617.3861292222044
denfert rochereau_METRO 6,denfert rochereau_METRO 6,correspondance,,0.0
denfert rochereau_METRO 6,saint jacques_METRO 6,adjacence,METRO 6,350.47695071032683
saint jacques_METRO 6,glaciere_METRO 6,adjacence,METRO 6,507.89655075525695
glaciere_METRO 6,corvisart_METRO 6,adjacence,METRO 6,528.2550831794091
corvisart_METRO 6,place d'italie_METRO 6,adjacence,METRO 6,437.6659393342485
place d'italie_METRO 6,place d'italie_METRO 6,correspondance,,0.0
place d'italie_METRO 6,nationale_METRO 6,adjacence,METRO 6,589.6102179832807
place d'italie_METRO 6,place d'italie_METRO 7 1,correspondance,,0.0
place d'italie_METRO 6,place d'italie_METRO 7 2,correspondance,,0.0
place d'italie_METRO 6,place d'italie_METRO 8,correspondance,,0.0
place d'italie_METRO 6,place d'italie_METRO 10,correspondance,,0.0
nationale_METRO 6,chevaleret_METRO 6,adjacence,METRO 6,432.1334445091489
chevaleret_METRO 6,quai de la gare_METRO 6,adjacence,METRO 6,416.43903220291475
quai de la gare_METRO 6,bercy_METRO 6,adjacence,METRO 6,593.3197594681595
bercy_METRO 6,bercy_METRO 6,correspondance,,0.0
bercy_METRO 6,dugommier_METRO 6,adjacence,METRO 6,483.91629736103374
bercy_METRO 6,bercy_METRO 14,correspondance,,0.0
dugommier_METRO 6,daumesnil_METRO 6,adjacence,METRO 6,483.85401530722845
daumesnil_METRO 6,daumesnil_METRO 6,correspondance,,0.0
daumesnil_METRO 6,bel air_METRO 6,adjacence,METRO 6,431.4152778905051
bel air_METRO 6,picpus_METRO 6,adjacence,METRO 6,414.9513660767371
picpus_METRO 6,nation_METRO 6,adjacence,METRO 6,534.4369471713497
nation_METRO 6,nation_METRO 6,correspondance,,0.0
nation_METRO 6,nation_METRO 9,correspondance,,0.0
la courneuve 8 mai 1945_METRO 7 1,fort d'aubervilliers_METRO 7 1,adjacence,METRO 7 1,791.8570164785408
la courneuve 8 mai 1945_METRO 7 1,la courneuve 8 mai 1945_METRO 7 2,correspondance,,0.0
fort d'aubervilliers_METRO 7 1,aubervilliers pantin quatre chemins_METRO 7 1,adjacence,METRO 7 1,1529.742789277256
fort d'aubervilliers_METRO 7 1,fort d'aubervilliers_METRO 7 2,correspondance,,0.0
aubervilliers pantin quatre chemins_METRO 7 1,porte de la villette_METRO 7 1,adjacence,METRO 7 1,864.7756427817118
aubervilliers pantin quatre chemins_METRO 7 1,aubervilliers pantin quatre chemins_METRO 7 2,correspondance,,0.0
porte de la villette_METRO 7 1,porte de la villette_METRO 7 1,correspondance,,0.0
porte de la villette_METRO 7 1,corentin cariou_METRO 7 1,adjacence,METRO 7 1,447.4207691455564
porte de la villette_METRO 7 1,porte de la villette_METRO 7 2,correspondance,,0.0
corentin cariou_METRO 7 1,crimee_METRO 7 1,adjacence,METRO 7 1,558.6239247914791
corentin cariou_METRO 7 1,corentin cariou_METRO 7 2,correspondance,,0.0
crimee_METRO 7 1,riquet_METRO 7 1,adjacence,METRO 7 1,421.6839606387782
crimee_METRO 7 1,crimee_METRO 7 2,correspondance,,0.0
riquet_METRO 7 1,stalingrad_METRO 7 1,adjacence,METRO 7 1,602.6377933462549
riquet_METRO 7 1,riquet_METRO 7 2,correspondance,,0.0
stalingrad_METRO 7 1,stalingrad_METRO 7 1,correspondance,,0.0
stalingrad_METRO 7 1,louis blanc_METRO 7 1,adjacence,METRO 7 1,544.6770477615624
stalingrad_METRO 7 1,stalingrad_METRO 7 2,correspondance,,0.0
louis blanc_METRO 7 1,louis blanc_METRO 7 1,correspondance,,0.0
louis blanc_METRO 7 1,chateau landon_METRO 7 1,adjacence,METRO 7 1,353.14858519942186
louis blanc_METRO 7 1,louis blanc_METRO 7 2,correspondance,,0.0
louis blanc_METRO 7 1,louis blanc_METRO 7BIS 1,correspondance,,0.0
chateau landon_METRO 7 1,gare de l'est_METRO 7 1,adjacence,METRO 7 1,405.2080331119757
chateau landon_METRO 7 1,chateau landon_METRO 7 2,correspondance,,0.0
gare de l'est_METRO 7 1,gare de l'est_METRO 7 1,correspondance,,0.0
gare de l'est_METRO 7 1,poissonniere_METRO 7 1,adjacence,METRO 7 1,688.6876119073436
gare de l'est_METRO 7 1,gare de l'est_METRO 7 2,correspondance,,0.0
poissonniere_METRO 7 1,cadet_METRO 7 1,adjacence,METRO 7 1,331.343924723837
poissonniere_METRO 7 1,poissonniere_METRO 7 2,correspondance,,0.0
cadet_METRO 7 1,le peletier_METRO 7 1,adjacence,METRO 7 1,315.020077305211
cadet_METRO 7 1,cadet_METRO 7 2,correspondance,,0.0
le peletier_METRO 7 1,chaussee d'antin la fayette_METRO 7 1,adjacence,METRO 7 1,522.5236107359833
le peletier_METRO 7 1,le peletier_METRO 7 2,correspondance,,0.0
chaussee d'antin la fayette_METRO 7 1,chaussee d'antin la fayette_METRO 7 1,correspondance,,0.0
chaussee d'antin la fayette_METRO 7 1,opera_METRO 7 1,adjacence,METRO 7 1,346.7527599680588
chaussee d'antin la fayette_METRO 7 1,chaussee d'antin la fayette_METRO 7 2,correspondance,,0.0
chaussee d'antin la fayette_METRO 7 1,chaussee d'antin la fayette_METRO 9,correspondance,,0.0
opera_METRO 7 1,opera_METRO 7 1,correspondance,,0.0
opera_METRO 7 1,pyramides_METRO 7 1,adjacence,METRO 7 1,554.5942457947243
opera_METRO 7 1,opera_METRO 7 2,correspondance,,0.0
pyramides_METRO 7 1,pyramides_METRO 7 1,correspondance,,0.0
pyramides_METRO 7 1,palais royal musee du louvre_METRO 7 1,adjacence,METRO 7 1,369.67930896546267
pyramides_METRO 7 1,pyramides_METRO 7 2,correspondance,,0.0
pyramides_METRO 7 1,pyramides_METRO 14,correspondance,,0.0
palais royal musee du louvre_METRO 7 1,palais royal musee du louvre_METRO 7 1,correspondance,,0.0
palais royal musee du louvre_METRO 7 1,pont neuf_METRO 7 1,adjacence,METRO 7 1,595.9845754824446
palais royal musee du louvre_METRO 7 1,palais royal musee du louvre_METRO 7 2,correspondance,,0.0
pont neuf_METRO 7 1,chatelet_METRO 7 1,adjacence,METRO 7 1,438.05968309474787
pont neuf_METRO 7 1,pont neuf_METRO 7 2,correspondance,,0.0
chatelet_METRO 7 1,chatelet_METRO 7 1,correspondance,,0.0
chatelet_METRO 7 1,pont marie_METRO 7 1,adjacence,METRO 7 1,1023.9632987546712
chatelet_METRO 7 1,chatelet_METRO 7 2,correspondance,,0.0
chatelet_METRO 7 1,chatelet_METRO 11,correspondance,,0.0
chatelet_METRO 7 1,chatelet_METRO 14,correspondance,,0.0
pont marie_METRO 7 1,sully morland_METRO 7 1,adjacence,METRO 7 1,386.98062843546955
pont marie_METRO 7 1,pont marie_METRO 7 2,correspondance,,0.0
sully morland_METRO 7 1,jussieu_METRO 7 1,adjacence,METRO 7 1,789.5483832997751
sully morland_METRO 7 1,sully morland_METRO 7 2,correspondance,,0.0
jussieu_METRO 7 1,jussieu_METRO 7 1,correspondance,,0.0
jussieu_METRO 7 1,place monge_METRO 7 1,adjacence,METRO 7 1,415.30159619454616
jussieu_METRO 7 1,jussieu_METRO 7 2,correspondance,,0.0
jussieu_METRO 7 1,jussieu_METRO 8,correspondance,,0.0
jussieu_METRO 7 1,jussieu_METRO 10,correspondance,,0.0
place monge_METRO 7 1,censier daubenton_METRO 7 1,adjacence,METRO 7 1,296.3025273180506
place monge_METRO 7 1,place monge_METRO 7 2,correspondance,,0.0
place monge_METRO 7 1,place monge_METRO 8,correspondance,,0.0
censier daubenton_METRO 7 1,les gobelins_METRO 7 1,adjacence,METRO 7 1,483.486411619684
censier daubenton_METRO 7 1,censier daubenton_METRO 7 2,correspondance,,0.0
censier daubenton_METRO 7 1,censier daubenton_METRO 8,correspondance,,0.0
les gobelins_METRO 7 1,place d'italie_METRO 7 1,adjacence,METRO 7 1,615.3182890677609
les gobelins_METRO 7 1,les gobelins_METRO 7 2,correspondance,,0.0
les gobelins_METRO 7 1,les gobelins_METRO 8,correspondance,,0.0
place d'italie_METRO 7 1,place d'italie_METRO 7 1,correspondance,,0.0
place d'italie_METRO 7 1,tolbiac_METRO 7 1,adjacence,METRO 7 1,520.1932101807689
place d'italie_METRO 7 1,place d'italie_METRO 7 2,correspondance,,0.0
place d'italie_METRO 7 1,place d'italie_METRO 8,correspondance,,0.0
place d'italie_METRO 7 1,place d'italie_METRO 10,correspondance,,0.0
tolbiac_METRO 7 1,maison blanche_METRO 7 1,adjacence,METRO 7 1,481.52894658270645
tolbiac_METRO 7 1,tolbiac_METRO 7 2,correspondance,,0.0
tolbiac_METRO 7 1,tolbiac_METRO 8,correspondance,,0.0
maison blanche_METRO 7 1,maison blanche_METRO 7 1,correspondance,,0.0
maison blanche_METRO 7 1,porte d'italie_METRO 7 1,adjacence,METRO 7 1,248.94880570082233
maison blanche_METRO 7 1,maison blanche_METRO 7 2,correspondance,,0.0
maison blanche_METRO 7 1,maison blanche_METRO 8,correspondance,,0.0
maison blanche_METRO 7 1,maison blanche_METRO 14,correspondance,,0.0
porte d'italie_METRO 7 1,porte d'italie_METRO 7 1,correspondance,,0.0
porte d'italie_METRO 7 1,porte de choisy_METRO 7 1,adjacence,METRO 7 1,296.0664431957627
porte d'italie_METRO 7 1,porte d'italie_METRO 7 2,correspondance,,0.0
porte d'italie_METRO 7 1,porte d'italie_METRO 8,correspondance,,0.0
porte de choisy_METRO 7 1,porte de choisy_METRO 7 1,correspondance,,0.0
porte de choisy_METRO 7 1,porte d'ivry_METRO 7 1,adjacence,METRO 7 1,444.20535428897034
porte de choisy_METRO 7 1,porte de choisy_METRO 7 2,correspondance,,0.0
porte d'ivry_METRO 7 1,porte d'ivry_METRO 7 1,correspondance,,0.0
porte d'ivry_METRO 7 1,pierre et marie curie_METRO 7 1,adjacence,METRO 7 1,840.8944936503459
porte d'ivry_METRO 7 1,porte d'ivry_METRO 7 2,correspondance,,0.0
pierre et marie curie_METRO 7 1,mairie d'ivry_METRO 7 1,adjacence,METRO 7 1,792.4365957660564
pierre et marie curie_METRO 7 1,pierre et marie curie_METRO 7 2,correspondance,,0.0
mairie d'ivry_METRO 7 1,mairie d'ivry_METRO 7 2,correspondance,,0.0
la courneuve 8 mai 1945_METRO 7 2,fort d'aubervilliers_METRO 7 2,adjacence,METRO 7 2,791.8570164785408
fort d'aubervilliers_METRO 7 2,aubervilliers pantin quatre chemins_METRO 7 2,adjacence,METRO 7 2,1529.742789277256
aubervilliers pantin quatre chemins_METRO 7 2,porte de la villette_METRO 7 2,adjacence,METRO 7 2,864.7756427817118
porte de la villette_METRO 7 2,porte de la villette_METRO 7 2,correspondance,,0.0
porte de la villette_METRO 7 2,corentin cariou_METRO 7 2,adjacence,METRO 7 2,447.4207691455564
corentin cariou_METRO 7 2,crimee_METRO 7 2,adjacence,METRO 7 2,558.6239247914791
crimee_METRO 7 2,riquet_METRO 7 2,adjacence,METRO 7 2,421.6839606387782
riquet_METRO 7 2,stalingrad_METRO 7 2,adjacence,METRO 7 2,602.6377933462549
stalingrad_METRO 7 2,stalingrad_METRO 7 2,correspondance,,0.0
stalingrad_METRO 7 2,louis blanc_METRO 7 2,adjacence,METRO 7 2,544.6770477615624
louis blanc_METRO 7 2,louis blanc_METRO 7 2,correspondance,,0.0
louis blanc_METRO 7 2,chateau landon_METRO 7 2,adjacence,METRO 7 2,353.14858519942186
louis blanc_METRO 7 2,louis blanc_METRO 7BIS 1,correspondance,,0.0
chateau landon_METRO 7 2,gare de l'est_METRO 7 2,adjacence,METRO 7 2,386.04622897178075
gare de l'est_METRO 7 2,gare de l'est_METRO 7 2,correspondance,,0.0
gare de l'est_METRO 7 2,poissonniere_METRO 7 2,adjacence,METRO 7 2,784.0697760394526
poissonniere_METRO 7 2,cadet_METRO 7 2,adjacence,METRO 7 2,331.343924723837
cadet_METRO 7 2,le peletier_METRO 7 2,adjacence,METRO 7 2,315.020077305211
le peletier_METRO 7 2,chaussee d'antin la fayette_METRO 7 2,adjacence,METRO 7 2,522.5236107359833
chaussee d'antin la fayette_METRO 7 2,chaussee d'antin la fayette_METRO 7 2,correspondance,,0.0
chaussee d'antin la fayette_METRO 7 2,opera_METRO 7 2,adjacence,METRO 7 2,273.6805949486888
chaussee d'antin la fayette_METRO 7 2,chaussee d'antin la fayette_METRO 9,correspondance,,0.0
opera_METRO 7 2,opera_METRO 7 2,correspondance,,0.0
opera_METRO 7 2,pyramides_METRO 7 2,adjacence,METRO 7 2,554.5942457947243
pyramides_METRO 7 2,pyramides_METRO 7 2,correspondance,,0.0
pyramides_METRO 7 2,palais royal musee du louvre_METRO 7 2,adjacence,METRO 7 2,406.1106854614261
pyramides_METRO 7 2,pyramides_METRO 14,correspondance,,0.0
palais royal musee du louvre_METRO 7 2,palais royal musee du louvre_METRO 7 2,correspondance,,0.0
palais royal musee du louvre_METRO 7 2,pont neuf_METRO 7 2,adjacence,METRO 7 2,616.8131809138938
pont neuf_METRO 7 2,chatelet_METRO 7 2,adjacence,METRO 7 2,332.1359299623198
chatelet_METRO 7 2,chatelet_METRO 7 2,correspondance,,0.0
chatelet_METRO 7 2,pont marie_METRO 7 2,adjacence,METRO 7 2,1181.4401112123057
chatelet_METRO 7 2,chatelet_METRO 11,correspondance,,0.0
chatelet_METRO 7 2,chatelet_METRO 14,correspondance,,0.0
pont marie_METRO 7 2,sully morland_METRO 7 2,adjacence,METRO 7 2,386.98062843546955
sully morland_METRO 7 2,jussieu_METRO 7 2,adjacence,METRO 7 2,789.5483832997751
jussieu_METRO 7 2,jussieu_METRO 7 2,correspondance,,0.0
jussieu_METRO 7 2,place monge_METRO 7 2,adjacence,METRO 7 2,415.30159619454616
jussieu_METRO 7 2,jussieu_METRO 8,correspondance,,0.0
jussieu_METRO 7 2,jussieu_METRO 10,correspondance,,0.0
place monge_METRO 7 2,censier daubenton_METRO 7 2,adjacence,METRO 7 2,296.3025273180506
place monge_METRO 7 2,place monge_METRO 8,correspondance,,0.0
censier daubenton_METRO 7 2,les gobelins_METRO 7 2,adjacence,METRO 7 2,483.486411619684
censier daubenton_METRO 7 2,censier daubenton_METRO 8,correspondance,,0.0
les gobelins_METRO 7 2,place d'italie_METRO 7 2,adjacence,METRO 7 2,615.3182890677609
les gobelins_METRO 7 2,les gobelins_METRO 8,correspondance,,0.0
place d'italie_METRO 7 2,place d'italie_METRO 7 2,correspondance,,0.0
place d'italie_METRO 7 2,tolbiac_METRO 7 2,adjacence,METRO 7 2,520.1932101807689
place d'italie_METRO 7 2,place d'italie_METRO 8,correspondance,,0.0
place d'italie_METRO 7 2,place d'italie_METRO 10,correspondance,,0.0
tolbiac_METRO 7 2,maison blanche_METRO 7 2,adjacence,METRO 7 2,572.2904971574203
tolbiac_METRO 7 2,tolbiac_METRO 8,correspondance,,0.0
maison blanche_METRO 7 2,maison blanche_METRO 7 2,correspondance,,0.0
maison blanche_METRO 7 2,porte d'italie_METRO 7 2,adjacence,METRO 7 2,339.8269904531405
maison blanche_METRO 7 2,maison blanche_METRO 8,correspondance,,0.0
maison blanche_METRO 7 2,maison blanche_METRO 14,correspondance,,0.0
porte d'italie_METRO 7 2,porte d'italie_METRO 7 2,correspondance,,0.0
porte d'italie_METRO 7 2,porte de choisy_METRO 7 2,adjacence,METRO 7 2,296.0664431957627
porte d'italie_METRO 7 2,porte d'italie_METRO 8,correspondance,,0.0
porte de choisy_METRO 7 2,porte de choisy_METRO 7 2,correspondance,,0.0
porte de choisy_METRO 7 2,porte d'ivry_METRO 7 2,adjacence,METRO 7 2,444.20535428897034
porte d'ivry_METRO 7 2,porte d'ivry_METRO 7 2,correspondance,,0.0
porte d'ivry_METRO 7 2,pierre et marie curie_METRO 7 2,adjacence,METRO 7 2,840.8944936503459
pierre et marie curie_METRO 7 2,mairie d'ivry_METRO 7 2,adjacence,METRO 7 2,792.4365957660564
mairie d'ivry_METRO 7 2,le kremlin bicetre_METRO 7 2,adjacence,METRO 7 2,1618.392371860159
le kremlin bicetre_METRO 7 2,villejuif leo lagrange_METRO 7 2,adjacence,METRO 7 2,617.7628250623919
villejuif leo lagrange_METRO 7 2,villejuif paul vaillant couturier_METRO 7 2,adjacence,METRO 7 2,965.976231390773
villejuif paul vaillant couturier_METRO 7 2,villejuif louis aragon_METRO 7 2,adjacence,METRO 7 2,1027.7163934325388
villejuif louis aragon_METRO 7 2,villejuif louis aragon_METRO 7 2,correspondance,,0.0
balard_METRO 8,balard_METRO 8,correspondance,,0.0
balard_METRO 8,lourmel_METRO 8,adjacence,METRO 8,414.2897267506024
lourmel_METRO 8,boulogne jean jaures_METRO 8,adjacence,METRO 8,3195.9870512634047
boulogne jean jaures_METRO 8,porte d'auteuil_METRO 8,adjacence,METRO 8,1534.910013000644
boulogne jean jaures_METRO 8,boulogne jean jaures_METRO 10,correspondance,,0.0
porte d'auteuil_METRO 8,michel ange molitor_METRO 8,adjacence,METRO 8,415.7063649368072
michel ange molitor_METRO 8,michel ange molitor_METRO 8,correspondance,,0.0
michel ange molitor_METRO 8,michel ange auteuil_METRO 8,adjacence,METRO 8,359.1504242387392
michel ange molitor_METRO 8,michel ange molitor_METRO 9,correspondance,,0.0
michel ange molitor_METRO 8,michel ange molitor_METRO 10,correspondance,,0.0
michel ange auteuil_METRO 8,michel ange auteuil_METRO 8,correspondance,,0.0
michel ange auteuil_METRO 8,javel_METRO 8,adjacence,METRO 8,1017.8169289977345
michel ange auteuil_METRO 8,michel ange auteuil_METRO 9,correspondance,,0.0
javel_METRO 8,eglise d'auteuil_METRO 8,adjacence,METRO 8,653.2498190576728
javel_METRO 8,javel_METRO 9,correspondance,,0.0
javel_METRO 8,javel_METRO 10,correspondance,,0.0
eglise d'auteuil_METRO 8,charles michels_METRO 8,adjacence,METRO 8,1239.5911749444042
eglise d'auteuil_METRO 8,eglise d'auteuil_METRO 9,correspondance,,0.0
eglise d'auteuil_METRO 8,eglise d'auteuil_METRO 10,correspondance,,0.0
charles michels_METRO 8,la motte picquet grenelle_METRO 8,adjacence,METRO 8,980.3385564815965
charles michels_METRO 8,charles michels_METRO 10,correspondance,,0.0
la motte picquet grenelle_METRO 8,la motte picquet grenelle_METRO 8,correspondance,,0.0
la motte picquet grenelle_METRO 8,ecole militaire_METRO 8,adjacence,METRO 8,821.7420424964201
ecole militaire_METRO 8,la tour maubourg_METRO 8,adjacence,METRO 8,438.959850805438
ecole militaire_METRO 8,ecole militaire_METRO 10,correspondance,,0.0
la tour maubourg_METRO 8,invalides_METRO 8,adjacence,METRO 8,354.9514799642785
la tour maubourg_METRO 8,la tour maubourg_METRO 10,correspondance,,0.0
invalides_METRO 8,invalides_METRO 8,correspondance,,0.0
invalides_METRO 8,saint francois xavier_METRO 8,adjacence,METRO 8,994.7730777498674
invalides_METRO 8,invalides_METRO 10,correspondance,,0.0
saint francois xavier_METRO 8,segur_METRO 8,adjacence,METRO 8,707.9213056968399
saint francois xavier_METRO 8,saint francois xavier_METRO 13 1,correspondance,,0.0
segur_METRO 8,duroc_METRO 8,adjacence,METRO 8,704.8697846832265
duroc_METRO 8,duroc_METRO 8,correspondance,,0.0
duroc_METRO 8,vaneau_METRO 8,adjacence,METRO 8,405.36810000980086
duroc_METRO 8,duroc_METRO 13 1,correspondance,,0.0
vaneau_METRO 8,saint placide_METRO 8,adjacence,METRO 8,459.8690392575354
saint placide_METRO 8,sevres babylone_METRO 8,adjacence,METRO 8,464.67040682921066
sevres babylone_METRO 8,sevres babylone_METRO 8,correspondance,,0.0
sevres babylone_METRO 8,rennes_METRO 8,adjacence,METRO 8,374.1375277045201
